wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,block_id,cogtask_all_params_checksum,interference_time,interference_page_targets,interference_size,trialset_id,cogtask_resource_checksum,block_num,trial_num,is_script,show_delay_time,cogtask_error,cogtask_type,cogtask_script,cogtask_fps,cogtask_cps,mem_free_total,user_answers,block_trial_num,dot_locations,cogtask_trial_params,interference_zip,mem_free_perc,time_stamp,response_time,interference_ratio,os,interference_text,trial_uuid,script_checksum,cogtask_name,interference_locations,cogtask_run_uuid,cogtask_display_name
2487332D-A6A4-4678-94A5-09E5C9D248B2,dotmemory,favus-1j7i7,N/A,N/A,2022-01-10 15:31:31,2022-01-10 15:31:30,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,0,"{dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,gamescript,dotmemory,59.80574047800938,59.80574047800938,NA, 0_1 1_3 2_2,0, 0_1 1_3 2_2,"{trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/01/10 15:30:10,4063,5,ios,Touch the F's!,0244ed58-844c-48e1-b585-26c9018bcac4,"{KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GameParams.js:490f208599f26a512a0603d6feb03909,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KFile.js:5875df58116ef3e3aca293afdc753ec9,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,dotmemory.js:855075e8488769f0b6bccde54bdf310e,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Entity.js:c946612f44aee711daf56d2e00ab0b20,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3}",Dot Memory,1356_0_2_6_1_246_678 1883_0_3_6_1_318_684 2142_0_3_5_1_329_610 2401_0_3_4_1_324_530 2836_0_1_6_1_162_685 3270_0_2_7_1_246_767 4833_1_0_5_1_93_608 5310_1_1_6_0_155_617 5979_1_1_7_1_165_757 6707_1_4_3_0_402_375 7116_1_1_2_1_173_369 7450_1_1_5_1_167_583 7851_1_4_2_1_407_369,d356796d-d184-4d12-abea-5e7f02c1a6fb,Dot Memory
2487332D-A6A4-4678-94A5-09E5C9D248B2,dotmemory,favus-1j7i7,N/A,N/A,2022-01-10 15:31:31,2022-01-10 15:31:30,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,0,"{dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,gamescript,dotmemory,59.80874467967497,59.80874467967497,NA, 0_0 2_3 4_2,0, 4_2 2_3 0_1,"{trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/01/10 15:30:28,3837,5,ios,Touch the F's!,4453d721-f39e-43d7-9204-480576b19db5,"{KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GameParams.js:490f208599f26a512a0603d6feb03909,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KFile.js:5875df58116ef3e3aca293afdc753ec9,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,dotmemory.js:855075e8488769f0b6bccde54bdf310e,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Entity.js:c946612f44aee711daf56d2e00ab0b20,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3}",Dot Memory,862_0_4_2_1_405_371 1239_0_4_3_1_402_445 1498_0_4_4_1_404_531 2133_0_4_5_1_396_592 3379_0_0_3_1_84_443 3538_0_0_3_0_90_388 4633_0_0_2_1_75_371 6179_1_0_3_1_91_440 6740_1_2_1_1_245_288 7166_1_4_0_1_407_207 7843_1_4_5_1_404_598,d356796d-d184-4d12-abea-5e7f02c1a6fb,Dot Memory
b0d97973-1e6b-423d-afe1-2ea219344ea6,dotmemory,brio-k9g9p,Pixel 2 XL,11,2022-01-19 15:26:06,2022-01-19 15:26:03,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,script,dotmemory,59.38588160810383,60.01899335232669,NA, 1_2 2_3 3_4,0, 3_2 4_3 0_0,"{trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/01/19 15:24:53,893,5,android,Touch the Fu0027s!,a4199fe0-d4a9-4386-b75e-cc5a43e3616a,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,1649_0_0_0_1_84_182 1849_0_1_0_1_154_181 2509_0_4_4_1_403_513 3220_0_2_3_1_245_434 3597_0_1_4_1_153_517 4033_0_2_7_1_240_742 6055_1_2_4_1_239_504 6415_1_2_3_1_252_432 6784_1_3_5_1_319_579 7286_1_4_0_1_398_165 7663_1_1_0_1_177_184 7950_1_0_1_1_89_263,d53b5f99-23d8-4595-9ff0-8a7a4c4dc758,Dot Memory
b0d97973-1e6b-423d-afe1-2ea219344ea6,dotmemory,brio-k9g9p,Pixel 2 XL,11,2022-01-19 15:26:06,2022-01-19 15:26:03,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,2,true,1000,,script,dotmemory,59.395061014400554,60.20473078480134,NA, 0_2 1_3 4_1,0, 1_3 4_1 0_2,"{trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/01/19 15:25:10,3041,5,android,Touch the Fu0027s!,ddbaf58c-5e7c-497f-9e13-bbb8db974766,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,2156_0_4_6_1_400_654 2407_0_3_6_1_336_662 2844_0_1_7_1_163_745 3187_0_0_7_1_89_753 3940_0_1_1_1_152_261 4433_0_2_4_1_236_500 6131_1_2_2_1_226_348 6500_1_3_3_1_311_428 6761_1_1_3_1_165_428 7128_1_4_2_1_406_361 7715_1_4_1_1_394_258,d53b5f99-23d8-4595-9ff0-8a7a4c4dc758,Dot Memory
b0d97973-1e6b-423d-afe1-2ea219344ea6,dotmemory,brio-k9g9p,Pixel 2 XL,11,2022-01-19 15:26:06,2022-01-19 15:26:03,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,3,true,1000,,script,dotmemory,59.380957721206684,60.27812044409555,NA, 2_4 3_3 4_1,0, 3_3 4_1 2_4,"{trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/01/19 15:25:28,3548,5,android,Touch the Fu0027s!,26e4452a-b582-41c1-af6b-f27085b98d9e,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,1061_0_3_1_1_330_262 1439_0_4_1_1_403_266 1765_0_1_1_1_163_287 2168_0_1_3_1_158_419 2745_0_3_4_1_328_517 3181_0_3_5_1_325_597 5238_1_0_4_1_88_502 5531_1_2_4_1_241_500 5766_1_0_5_0_77_599 6060_1_0_6_1_87_678 6261_1_2_5_1_229_560 6588_1_4_5_1_377_588 6815_1_4_6_1_391_671,d53b5f99-23d8-4595-9ff0-8a7a4c4dc758,Dot Memory
410CF791-0D05-4E76-BDFC-B7FAB61E349D,dotmemory,fuzil-tq6gu,N/A,N/A,2022-01-18 16:08:14,2022-01-18 16:08:14,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,0,"{dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec,dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef}",1,1,true,1000,,gamescript,dotmemory,59.74552830536604,59.74552830536604,NA, 2_1 2_2 2_3,0, 3_0 2_2 1_1,"{script:dotmemory,trialnum:3}",dotmemory.zip,NA,2022/01/18 15:51:27,2000,5,ios,Touch the F's!,60257ace-35c3-4ccc-96bc-fb790d4d4da7,"{KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,dotmemory.js:855075e8488769f0b6bccde54bdf310e,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GButton.js:a4b2cda308803649f182677b95c3c86a,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,GameParams.js:490f208599f26a512a0603d6feb03909,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,GColor.js:3f152bebb4545bcef5d255a594dc52e2}",Dot Memory,830_0_3_6_1_325_615 1322_0_2_5_0_237_548 1791_0_1_2_1_146_371 2166_0_3_5_1_322_611 2903_0_3_4_0_316_456 3522_0_2_5_0_225_551 3982_0_3_4_0_314_454 4442_0_2_5_0_226_539 5320_0_3_5_0_274_534 5629_0_2_4_1_240_508 5904_0_2_4_0_258_517 5904_0_3_4_0_258_517 6164_0_3_3_1_333_422 7361_0_4_2_0_408_328 7728_0_4_2_0_409_303,d79196ed-8e6a-459d-b1a6-7c86e8930877,Dot Memory
410CF791-0D05-4E76-BDFC-B7FAB61E349D,dotmemory,fuzil-tq6gu,N/A,N/A,2022-01-18 16:08:14,2022-01-18 16:08:14,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,0,"{dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec,dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef}",1,1,true,1000,,gamescript,dotmemory,59.79110638564013,59.79110638564013,NA, 0_4 1_3 2_2,0, 4_0 2_1 1_3,"{script:dotmemory,trialnum:3}",dotmemory.zip,NA,2022/01/18 15:51:43,1733,5,ios,Touch the F's!,03026d59-fcab-4afd-b29d-78945328b8c4,"{KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,dotmemory.js:855075e8488769f0b6bccde54bdf310e,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GButton.js:a4b2cda308803649f182677b95c3c86a,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,GameParams.js:490f208599f26a512a0603d6feb03909,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,GColor.js:3f152bebb4545bcef5d255a594dc52e2}",Dot Memory,2210_0_3_4_0_337_470 2210_0_4_4_0_337_470 2544_0_1_3_0_164_380 2971_0_4_4_0_373_458 3230_0_3_4_0_313_457 3506_0_4_3_1_392_433 3866_0_3_3_1_334_441 4375_0_1_2_1_170_364 5178_0_1_5_1_154_607 5646_0_0_7_1_76_764,d79196ed-8e6a-459d-b1a6-7c86e8930877,Dot Memory
410CF791-0D05-4E76-BDFC-B7FAB61E349D,dotmemory,fuzil-tq6gu,N/A,N/A,2022-01-18 16:08:14,2022-01-18 16:08:14,[,TRUE,1,8fd141670c29704b8fb28404a3dcc09a,8000,6,80,0,"{dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec,dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef}",1,1,true,1000,,gamescript,dotmemory,59.7869101978691,59.7869101978691,NA, 2_2 3_3 4_4,0, 4_2 1_1 3_4,"{script:dotmemory,trialnum:3}",dotmemory.zip,NA,2022/01/18 15:52:00,2166,5,ios,Touch the F's!,67dc470d-4af9-4f48-bd4b-c58688d5e549,"{KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,dotmemory.js:855075e8488769f0b6bccde54bdf310e,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GButton.js:a4b2cda308803649f182677b95c3c86a,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,GameParams.js:490f208599f26a512a0603d6feb03909,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,GColor.js:3f152bebb4545bcef5d255a594dc52e2}",Dot Memory,804_0_0_0_1_77_192 1615_0_4_2_1_399_362 1983_0_1_3_1_160_437 2351_0_1_5_1_161_597 2827_0_2_7_1_242_771 3129_0_1_6_1_160_673 4952_1_0_2_0_69_310 5529_1_0_1_1_90_290 5947_1_1_2_1_149_360 6867_1_2_5_0_256_550 6867_1_3_5_0_256_550 7193_1_4_4_1_396_524 7628_1_2_4_1_214_522,d79196ed-8e6a-459d-b1a6-7c86e8930877,Dot Memory
6432bc74-028d-4fec-8bc8-df954f465f4a,dotmemory,embar-rq0cp,SM-G781U,12,2022-02-10 14:30:19,2022-02-10 14:30:17,[,TRUE,1,f33589234df5ff66a7944cc000272fc0,8000,6,80,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,script,dotmemory,118.26411282489607,59.71482963596099,NA, 0_4 2_4 3_1,0, 0_0 3_3 2_4,"{instructions:full_instructions,trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/02/10 13:03:01,11469,5,android,Touch the Fu0027s!,4a615b47-7b13-4d5c-a443-7341fc7a43ef,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,e877ebbd-3583-4f1a-af80-f032fcf5a3ef,Dot Memory
6432bc74-028d-4fec-8bc8-df954f465f4a,dotmemory,embar-rq0cp,SM-G781U,12,2022-02-10 14:30:19,2022-02-10 14:30:17,[,TRUE,1,f33589234df5ff66a7944cc000272fc0,8000,6,80,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,2,true,1000,,script,dotmemory,118.20248295156496,59.800664451827245,NA, 0_4 1_0 2_1,0, 1_0 0_4 2_1,"{instructions:full_instructions,trialnum:3,script:dotmemory}",dotmemory.zip,NA,2022/02/10 13:03:19,2891,5,android,Touch the Fu0027s!,3c6af4e0-6d95-4fae-9536-088fbdcb61b6,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,1026_0_3_6_0_332_613 1544_0_3_5_1_328_597 2101_0_4_3_1_406_424 3651_0_1_6_0_154_616 4643_0_1_5_1_174_589,e877ebbd-3583-4f1a-af80-f032fcf5a3ef,Dot Memory
